-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.431045,-0.366334
-0.431045,-0.366334
-0.220366,-1.486876
-0.220366,-1.486876
1.099419,-1.291509
1.202357,0.004410
1.202357,0.004410
0.790380,1.140313
0.084711,1.095250
0.084711,1.095250
0.084711,1.095250
0.951015,0.626722
1.042750,-0.784513
0.283720,-1.528740
0.283720,-1.528740
-0.176957,-0.992292
-0.176957,-0.992292
-0.231552,-0.386470
-0.231552,-0.386470
-0.438457,-0.471264
-0.438457,-0.471264
-0.290446,-1.184071
0.035561,-2.210579
0.035561,-2.210579
1.281501,-3.002811
2.791989,-2.911013
4.202122,-2.335231
4.202122,-2.335231
4.327256,-0.837118
4.150097,0.565955
4.659531,1.157966
4.659531,1.157966
5.957842,1.038013
6.154842,0.835057
6.154842,0.835057
6.154842,0.835057
6.737476,-0.373470
6.737476,-0.373470
6.316589,-1.867744
6.316589,-1.867744
5.605868,-2.658234
5.290278,-3.854229
6.791415,-3.773052
6.791415,-3.773052
8.293720,-3.591177
9.499441,-3.105136
9.515031,-1.705223
9.515031,-1.705223
9.229981,-0.302102
9.143243,0.998850
9.143243,0.998850
8.765073,2.074483
8.765073,2.074483
8.694160,1.668317
8.987708,0.386198
8.987708,0.386198
9.196437,-1.102571
9.597783,-2.476951
10.055317,-3.245497
10.055317,-3.245497
11.288845,-3.655873
11.373800,-3.449033
11.373800,-3.449033
11.373800,-3.449033
11.776793,-4.822932
12.087918,-6.303878
12.491734,-7.677535
12.491734,-7.677535
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.598957,-7.769748
12.384456,-7.585386
12.361761,-7.286246
12.361761,-7.286246
12.270624,-6.089712
12.270624,-6.089712
11.979711,-4.908454
11.780497,-3.619923
11.780497,-3.619923
11.159218,-3.366916
11.159218,-3.366916
9.939651,-3.160380
9.939651,-3.160380
9.939651,-3.160380
9.939651,-3.160380
8.716706,-4.162580
9.328860,-5.517300
9.328860,-5.517300
9.941570,-6.871769
10.031891,-7.968055
9.857328,-8.283535
9.857328,-8.283535
9.624703,-9.105658
9.234428,-9.238645
9.234428,-9.238645
9.234428,-9.238645
10.122892,-9.063625
11.110929,-8.879827
11.110929,-8.879827
10.404981,-8.839378
10.404981,-8.839378
10.046586,-8.167400
10.046586,-8.167400
10.020850,-7.868506
10.020850,-7.868506
10.020850,-7.868506
10.116671,-6.655733
9.588267,-5.196011
8.686886,-4.070172
8.686886,-4.070172
7.257277,-3.794094
5.880254,-4.116283
4.622277,-4.714192
4.622277,-4.714192
4.599481,-5.718921
5.175358,-6.677235
5.175358,-6.677235
6.395069,-6.882913
7.132075,-7.326560
7.132075,-7.326560
7.003598,-8.239519
7.003598,-8.239519
5.608001,-8.350465
5.608001,-8.350465
5.085678,-8.091276
5.085678,-8.091276
4.997478,-6.994818
4.924893,-6.097749
4.924893,-6.097749
4.835664,-5.001374
4.835664,-5.001374
5.683712,-4.329947
7.070786,-4.115411
7.070786,-4.115411
8.341597,-3.709157
9.711872,-3.294009
9.711872,-3.294009
9.603380,-1.998544
9.386240,-0.611875
9.386240,-0.611875
9.185328,0.575405
8.975373,1.862230
8.975373,1.862230
8.858672,2.052968
8.849364,2.152534
8.849364,2.152534
8.849364,2.152534
9.042439,1.166267
9.354297,-0.009635
9.354297,-0.009635
9.576558,-1.294391
9.690353,-2.488984
9.690353,-2.488984
9.586531,-3.503489
8.212098,-3.836560
8.212098,-3.836560
6.908506,-3.862012
5.794332,-3.769189
5.794332,-3.769189
4.811258,-2.960755
4.694305,-1.766467
4.694305,-1.766467
4.576827,-0.572232
4.558337,0.631786
4.558337,0.631786
4.936625,0.870318
4.926704,0.969825
4.926704,0.969825
4.687838,1.347903
4.687838,1.347903
4.916268,2.074415
4.916268,2.074415
5.990589,2.383985
6.079981,2.493571
6.079981,2.493571
6.079981,2.493571
4.906449,2.172914
3.710813,2.070660
3.710813,2.070660
2.424164,1.859630
1.328255,1.764844
1.328255,1.764844
0.141433,1.561242
-1.027865,1.157830
-1.027865,1.157830
-1.317951,1.031933
-0.828703,1.175587
-0.828703,1.175587
0.448476,1.489933
0.448476,1.489933
1.834011,1.714195
3.219438,1.939123
3.219438,1.939123
4.514162,2.056123
5.790735,2.372924
5.790735,2.372924
6.080395,2.499797
5.781652,2.472366
5.781652,2.472366
4.505538,2.153724
3.310671,2.042853
3.310671,2.042853
2.125144,1.831839
0.949810,1.517849
0.949810,1.517849
-0.244624,1.402402
-1.111414,1.016818
-1.111414,1.016818
-1.310469,0.997398
-0.424516,1.184716
-0.424516,1.184716
0.759908,1.401831
1.944234,1.619481
1.944234,1.619481
3.118573,1.937172
