-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.178
-47.615,-122.178
-47.615,-122.178
-47.615,-122.178
-47.615,-122.178
-47.615,-122.178
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.178
-47.615,-122.178
-47.615,-122.178
-47.615,-122.178
-47.615,-122.178
-47.615,-122.178
-47.615,-122.178
-47.615,-122.178
-47.615,-122.178
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
-47.615,-122.177
